NCollector_version,Path,Info_Sheet,File_Name,Date,Main_Plasmids,Applied_Exclusions,Is_Excluded,Is_Vehicle,Transfection,Cell_Line,Ligand,Ligand_Conc,Plate_Row,Replicate,Well_ID,Time_(min),PR_Time(min),Donor_Raw_kinetic,Acceptor_Raw_kinetic,Raw_BRET_unexcluded,Raw_BRET_kinetic,Lab_BRET_kinetic,Bl_Corrected_BRET,Veh_Norm_Kinetic,Kinetic_Mean,Raw_BRET_CRC,Lab_LP,Bl_LP,Veh_Norm_LP,LP_Mean,Lab_AUC,Bl_AUC,Veh_Norm_AUC,AUC_Mean
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,5.0,10.93,263183,53026,0.20147957884817788,0.20147958,,0.9918063764658526,1.010410328121729,1.013560169828058,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,6.0,11.93,255639,51495,0.20143640054921197,0.2014364,,0.9915938179557753,1.0171607322584455,1.0204248374705294,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,7.0,12.93,247532,49768,0.2010568330559281,0.20105683,,0.9897253410296514,1.0124425512984323,1.0194205603202295,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,8.0,13.93,240144,48773,0.20309897394896395,0.20309897,,0.9997780097598322,1.0213282005622395,1.0204141571977765,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,9.0,14.93,233730,46839,0.20039789500705943,0.2003979,,0.9864816824135045,1.009216110554195,1.0154505275455243,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,10.0,15.93,226200,45502,0.20115826702033598,0.20115827,,0.9902246910820424,1.0131503167797888,1.0177845524402982,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,11.0,16.93,219637,44514,0.20267077040753606,0.20267077,,0.9976701460725907,1.0218610163618056,1.0178018456680906,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,12.0,17.93,213378,42722,0.20021745447047024,0.20021745,,0.985593396560252,1.0166608155906403,1.0202665618738946,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,13.0,18.93,208404,41476,0.19901729333410106,0.19901729,,0.9796854710981321,1.006487554033273,1.0135321150699759,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,14.0,19.93,201666,40524,0.2009461188301449,0.20094612,,0.9891803583374177,1.0209926212811233,1.0255996698963745,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,15.0,20.93,196279,39365,0.20055635090865553,0.20055635,,0.9872616707396219,1.017315393399599,1.0215863985880225,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,16.0,21.93,190562,38354,0.20126782884310618,0.20126783,,0.9907640127671759,1.0206343152721407,1.0187571733230198,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,17.0,22.93,185636,36999,0.19930940119373397,0.1993094,,0.9811234161277446,1.0144875873927997,1.0166256041221262,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,18.0,23.93,180339,36402,0.2018531765175586,0.20185318,,0.9936454653812039,1.0301618031118527,1.0246849377531302,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,1,A1,19.0,24.93,175839,35114,0.19969403829639615,0.19969404,,0.9830168507112583,1.013343042272146,1.0152003038496737,0.20028553999999998,,0.9859285774067357,1.0193308109255994,1.0188369485749769,,19.774528191239416,1.012956694068773,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,-5.0,0.0,293652,59815,0.20369348752945662,0.20369349,,0.9807510690167195,0.9885651935488511,0.9834990150084805,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,-4.0,1.0,382196,79372,0.2076735496970141,0.20767355,,0.9999144114473033,1.0009874888679193,1.0011585085787604,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,-3.0,2.0,403559,84521,0.209439016352008,0.20943902,,1.008414862737214,1.0047976559639313,1.002586797130832,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,-2.0,3.0,407198,85274,0.20941654919719646,0.20941655,,1.0083066733369501,1.004083663764887,1.005552232503036,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,-1.0,4.0,403181,83956,0.2082340189641873,0.20823402,,1.002612983461813,1.0014405369181638,1.0070333580555513,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,0.0,5.93,309646,62785,0.2027638012440012,0.2027638,,0.9762747626735263,0.9911990853777354,0.9930077222321659,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,1.0,6.93,315378,65050,0.20626042399913755,0.20626042,,0.9931104200278446,1.0097711817579622,1.003430574130639,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,2.0,7.93,307754,63843,0.20744815664459276,0.20744816,,0.9988291952067366,1.0138877812177371,1.007364156398116,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,3.0,8.93,301110,62083,0.2061804656105742,0.20618047,,0.9927254737638874,1.0113595313319435,1.0111285645458998,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,4.0,9.93,293754,60645,0.2064482526195388,0.20644825,,0.9940147909691712,1.0063356041723308,1.0081507258783462,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,5.0,10.93,284654,59111,0.20765912300547332,0.20765912,,0.9998449333411257,1.0185996693910522,1.013560169828058,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,6.0,11.93,276676,57523,0.2079074440862236,0.20790744,,1.0010405538072398,1.0268510395013213,1.0204248374705294,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,7.0,12.93,268753,55803,0.20763675196183856,0.20763675,,0.9997372254246188,1.0226842389262347,1.0194205603202295,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,8.0,13.93,260190,54004,0.2075560167569853,0.20755602,,0.9993485235873548,1.0208894568257094,1.0204141571977765,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,9.0,14.93,252626,52217,0.20669685622224157,0.20669686,,0.9952118077381816,1.0181474300930085,1.0154505275455243,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,10.0,15.93,245256,50717,0.20679208663600482,0.20679209,,0.9956703247202534,1.0187220274181,1.0177845524402982,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,11.0,16.93,237669,49111,0.20663611998199177,0.20663612,,0.9949193545040008,1.0190435253512304,1.0178018456680906,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,12.0,17.93,230193,47480,0.2062617021369025,0.2062617,,0.9931165830199379,1.024421144453068,1.0202665618738946,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,13.0,18.93,223559,46190,0.20661212476348526,0.20661212,,0.9948037984022501,1.0220194861873142,1.0135321150699759,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,14.0,19.93,216600,44780,0.2067405355493998,0.20674054,,0.9954221198433679,1.0274351192418418,1.0255996698963745,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,15.0,20.93,209982,43497,0.20714632682801382,0.20714633,,0.997375932782094,1.0277375487142846,1.0215863985880225,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,16.0,21.93,204311,41829,0.20473200170328568,0.204732,,0.9857513259846008,1.0154705022186992,1.0187571733230198,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,17.0,22.93,201511,41171,0.20431142716774767,0.20431143,,0.9837263497465464,1.0171790366067057,1.0166256041221262,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,18.0,23.93,196341,40051,0.20398694108719015,0.20398694,,0.9821639831025009,1.018258377897621,1.0246849377531302,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,2,A2,19.0,24.93,190586,38737,0.2032520751786595,0.20325208,,0.978625751563645,1.0088164771721262,1.0152003038496737,0.20385014999999998,,0.9815053614708974,1.0147512972254844,1.0188369485749769,,19.851713210208885,1.0169105219877415,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,-5.0,0.0,319101,64598,0.20243747277507748,0.20243747,,0.9748184452593693,0.9825853016698473,0.9834990150084805,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,-4.0,1.0,416505,86125,0.20678023072952306,0.20678023,,0.9957305943359932,0.9967991818126474,1.0011585085787604,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,-3.0,2.0,437862,91309,0.20853373894057944,0.20853374,,1.0041744555043173,1.0005724591670675,1.002586797130832,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,-2.0,3.0,440668,92973,0.21098196374594932,0.21098196,,1.015963626817577,1.0117085482443888,1.005552232503036,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,-1.0,4.0,436296,91448,0.20960082146065973,0.20960082,,1.009312878082743,1.0081325967429955,1.0070333580555513,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,0.0,5.93,333306,67585,0.20277162727343642,0.20277163,,0.9764275610602527,0.9913542195950286,0.9930077222321659,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,1.0,6.93,342231,69671,0.20357886924328888,0.20357887,,0.9803147487520925,0.996760845903123,1.003430574130639,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,2.0,7.93,332775,68534,0.2059469611599429,0.20594696,,0.9917180616468558,1.0066694385205373,1.007364156398116,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,3.0,8.93,324520,67201,0.20707814618513498,0.20707815,,0.9971651998525097,1.015882593764508,1.0111285645458998,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,4.0,9.93,314888,65350,0.2075341073651584,0.20753411,,0.9993608320064804,1.0117479093875934,1.0081507258783462,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,5.0,10.93,305263,62952,0.2062221756321598,0.20622218,,0.9930433574653833,1.011670511971393,1.013560169828058,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,6.0,11.93,296307,61022,0.20594181035210102,0.20594181,,0.9916932623100874,1.0172627406518213,1.0204248374705294,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,7.0,12.93,286042,59412,0.20770376378294098,0.20770376,,1.0001777654982804,1.0231348907360218,1.0194205603202295,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,8.0,13.93,277665,57519,0.20715250391659012,0.2071525,,0.9975232252289632,1.019024814205381,1.0204141571977765,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
N Collector v2.0.5,C:/path/to/example data,,measurement_01.xlsx,2026-01-01,RET-donor,None,False,False,RET-acceptor1,Line_A,ligand_1,-5.0,A,3,A3,9.0,14.93,269818,55810,0.2068431312959106,0.20684313,,0.9960334833229322,1.0189880419893698,1.0154505275455243,0.20536972666666667,,0.9889384492532022,1.0224287375738466,1.0188369485749769,,19.827087756002104,1.0156490750170728,1.015172097024529
